,R通道一阶矩,R通道二阶矩,R通道三阶矩,G通道一阶矩,G通道二阶矩,G通道三阶矩,B通道一阶矩,B通道二阶矩,B通道三阶矩,序号,类别
160,0.552629019607843,0.007864152081831007,0.001115251760674723,0.5378882352941177,0.006679592716773688,0.000934918421525407,0.1622525490196078,0.015119782987891153,0.002094283431532936,69,3
161,0.5088176470588235,0.0129296726944714,0.0017535970816842429,0.4931678431372549,0.008502969298407336,0.00117518921492071,0.1886137254901961,0.012071673529672564,0.0017089767564586649,7,3
162,0.4954388235294118,0.007611075106906253,0.0010605309724911725,0.48568549019607843,0.005986579839743554,0.000837845463617738,0.13563019607843135,0.012605055960029638,0.0017985647093007324,70,3
163,0.5576066666666665,0.007058293999746049,0.0014589370065603193,0.5769090196078429,0.006225668683561482,0.0012722279607325251,0.09478470588235294,0.010247206642938524,0.0020816473463639647,71,3
164,0.5616258823529411,0.007563593612005215,0.0015495600411158312,0.5861050980392156,0.005886709184352976,0.0012035251170513161,0.11332549019607846,0.011039056175492303,0.00224383175925475,72,3
165,0.5431298039215686,0.007711439786158487,0.0015817014554112148,0.5566305882352941,0.005991529789588871,0.0012300203779489376,0.22424705882352947,0.012445474156882066,0.0025133752105521963,73,3
166,0.5399560784313724,0.012019946615831676,0.0024670700641680815,0.5489717647058823,0.009440357841242236,0.0019132370010724053,0.25428470588235297,0.009433981327673282,0.0019725463758462035,74,3
167,0.5713262745098038,0.009524472826464908,0.0019113932156577264,0.5388772549019608,0.006618223428785525,0.0013367313557915332,0.18365490196078432,0.00937950025269941,0.0019486343662636347,75,3
168,0.5289650980392157,0.008681405965325786,0.0012284171156433906,0.49024156862745105,0.006026553366768335,0.0008476742560225444,0.2643454901960784,0.011831415046684838,0.0016294338132238943,76,3
169,0.5884654901960783,0.008954800688084673,0.001241617343625105,0.5313905882352941,0.008463485438913555,0.0011602898426422627,0.20689568627450985,0.015220955950217014,0.0021175470434183427,77,3
170,0.5310180392156862,0.008820328691803339,0.0012319475924451383,0.48039254901960793,0.005641882145234435,0.0007901704788597703,0.1652756862745098,0.01216469571180723,0.0016888651342175094,78,3
171,0.5544192156862744,0.008273716521773063,0.001335238585786461,0.5443917647058824,0.006931603002520026,0.0011292519258544,0.24578901960784313,0.00975513631406344,0.001583700747795472,8,3
172,0.5504274509803921,0.008212591489737974,0.0013336789140034131,0.5374737254901961,0.0077995715139752815,0.001265151143282294,0.22897254901960787,0.01168960078994231,0.0018566102006410956,9,3
173,0.420364705882353,0.011316665265257018,0.0015526210166250342,0.4359529411764708,0.007306942131043642,0.001018172091609885,0.16721372549019603,0.01077221406789915,0.0015262750235845329,1,4
174,0.4603196078431373,0.010170826762456963,0.0016237095829014904,0.482224705882353,0.006270869912372668,0.001040999092590914,0.24531960784313728,0.011445881049648002,0.0018165278590803755,10,4
175,0.4098290196078432,0.013202098699564733,0.0018208146903556795,0.3853721568627452,0.00884959460773549,0.0012430874526578397,0.17007176470588234,0.012631015883344074,0.0017493169336259126,11,4
176,0.4380823529411766,0.009408560729156877,0.0013050477476244673,0.4540133333333335,0.006647553269828067,0.0009397964975140378,0.17833921568627453,0.012407813235877805,0.00170686218604341,12,4
177,0.4263898039215687,0.021671049380175052,0.002822063749760664,0.4594458823529412,0.014367459875286719,0.0018593917443705751,0.25608745098039215,0.01730372536021627,0.002324680298606568,13,4
178,0.4510800000000001,0.008598485100339552,0.0011966749152770746,0.48462705882352947,0.00559647275909831,0.0007918447999700206,0.22794666666666671,0.0115310276578715,0.0016255506211129151,14,4
179,0.46127254901960785,0.009856252297022462,0.0013737609221065744,0.46782431372549027,0.00685911047729896,0.0009531658041532695,0.12269921568627451,0.011916525707137696,0.0016591563112131665,15,4
180,0.4365792156862746,0.010085610253185568,0.0015026102258299207,0.4722098039215687,0.006908995690640369,0.0012210974675833956,0.19117058823529415,0.014019291234598562,0.00201780815331494,16,4
181,0.458687843137255,0.009095843920405366,0.001260038914580093,0.4871368627450981,0.005841352523855967,0.0008184460973212933,0.21831725490196086,0.011975492846307284,0.0017074981187795019,17,4
182,0.4355254901960786,0.009009814802954876,0.0012532898495228992,0.4760623529411765,0.006131411350730327,0.0008605897146356875,0.23629843137254902,0.013811112648981074,0.0019046317620633865,18,4
183,0.4817588235294118,0.008189553411673956,0.00113681033837286,0.47712941176470586,0.006300163244011369,0.0008768408160459522,0.20601137254901963,0.011983660277586171,0.0016444459280784071,19,4
184,0.39884862745098043,0.014474678756564118,0.0019520311485845825,0.4256145098039216,0.010454048116877425,0.0014098928363540193,0.19142509803921567,0.015702041311423054,0.002162776014827014,2,4
185,0.4859117647058823,0.007930827194707411,0.0011221302435322912,0.48596784313725494,0.006509195294014824,0.0009059691390859226,0.20240784313725493,0.012191225312705205,0.001674155892349934,20,4
186,0.487918431372549,0.008008330303400701,0.00110182282371411,0.487483137254902,0.00619013460253809,0.0008592618690154433,0.19725450980392162,0.01159442785337908,0.001639614677090657,21,4
187,0.46269333333333346,0.008108857380192536,0.001140849664700602,0.47284509803921576,0.006042906626129386,0.0008470752041209243,0.1642854901960784,0.011047072159917334,0.001545641761257272,22,4
188,0.452610980392157,0.009654636239792881,0.0013697865039291924,0.45421725490196097,0.006345329305754123,0.0008994207618389979,0.16913450980392153,0.011929938696127015,0.0016586044805357366,23,4
189,0.47843058823529416,0.0078629161978352,0.0011003949889671514,0.4868772549019608,0.0058396835562304975,0.0008179728593295531,0.1568192156862745,0.014480721671081876,0.0019929225024405786,24,4
190,0.40203921568627454,0.010598542550308315,0.0014961771905288854,0.4313968627450982,0.007290913865242705,0.0010569951452998095,0.17730470588235295,0.010845855568212954,0.0015705249908565004,3,4
191,0.48890823529411764,0.008872763242999366,0.0012218166497971544,0.4738439215686275,0.008752891945887274,0.0012123513674641116,0.18297058823529413,0.011049637228940852,0.0015643036626540846,4,4
192,0.43786117647058836,0.011545339698024966,0.001623189784482223,0.43131333333333344,0.009135211409967797,0.001243835019152958,0.18970627450980393,0.011684432010299279,0.0016302804246066242,5,4
193,0.4619054901960785,0.008206542892804604,0.001341462207018764,0.4627180392156863,0.0063817458703485,0.0010560292336812183,0.23990941176470587,0.012086708642048506,0.0019524101485784426,6,4
194,0.4791725490196079,0.008630372945476254,0.0014245382561428402,0.47824000000000005,0.007883248958925785,0.0013738441865618863,0.26150588235294114,0.021257269240864962,0.004238636836989043,7,4
195,0.4735203921568628,0.008389631936457018,0.001168619764087177,0.4535580392156864,0.0068993496732018406,0.0009552123144154945,0.2699580392156863,0.012336107739942632,0.0017301359397745367,8,4
196,0.4177603921568628,0.00910122053067719,0.0012869377624311353,0.41495294117647064,0.005845940898639701,0.0008178748702254206,0.19490470588235292,0.013321632414838596,0.0018292406289046176,9,4
197,0.2114545098039216,0.012077567571607755,0.002430182467113062,0.3354086274509804,0.013173171482412142,0.0025984283977617114,0.11201607843137258,0.008426255802621416,0.0017309279984564897,1,5
198,0.297976862745098,0.014799153726441215,0.002989018086944093,0.42748745098039226,0.012346287352084366,0.0024067987252361727,0.09789764705882353,0.008393619801020937,0.0017077769201474596,2,5
199,0.4091741176470589,0.012646318652911317,0.002549702752811978,0.4871,0.009727537537508504,0.001991817645385266,0.1782262745098039,0.014644559573634454,0.0029626474079379036,3,5
200,0.44123333333333337,0.012317590095441694,0.0024931830086963487,0.5152690196078431,0.008564906124212384,0.0017643691555540438,0.19537254901960788,0.015855266178470724,0.0032336164508431926,4,5
201,0.44364431372549024,0.013208633429618937,0.0026999336373106225,0.5259898039215686,0.009949174367164101,0.0020620221560062805,0.1896556862745098,0.015769198052785982,0.0031886802920256196,5,5
202,0.5838352941176469,0.012894697281948097,0.0025738763580859607,0.5809729411764705,0.011917031121776979,0.0023324972226595538,0.35063921568627443,0.01769189554604884,0.003543783077361162,6,5
